StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CONS,SC1,SC2,D1,D2,D3,D4,D5,D6,D7_1,D7_2,D7_3,D7_4,D7_5,D7_9,D8,D9,D10,Q1,Q2_Q2_1,Q2_Q2_2,Q2_Q2_3,Q2_Q2_4,Q3_Q3_1,Q3_Q3_2,Q3_Q3_3,Q3_Q3_4,Q4_Q4_1,Q4_Q4_2,Q4_Q4_3,Q4_Q4_4,Q5_Q5_1,Q5_Q5_2,Q5_Q5_3,Q5_Q5_4,Q5_Q5_5,Q5_Q5_6,Q5_Q5_7,Q5_Q5_7_TEXT,Q6_Q6_1,Q6_Q6_2,Q6_Q6_3,Q6_Q6_4,Q7_Q7_1,Q7_Q7_2,Q7_Q7_3,Q7_Q7_4,Q7_Q7_5,Q7_Q7_6,Q8_Q8_1,Q8_Q8_2,Q8_Q8_3,Q8_Q8_4,Q8_Q8_5,Q8_Q8_7,Q8_Q8_9,Q9_Q9_1,Q9_Q9_2,Q9_Q9_3,Q9_Q9_4,Q9_Q9_5,Q9_Q9_6,Q10_Q10_1,Q10_Q10_2,Q10_Q10_3,Q10_Q10_4,Q10_Q10_5,Q10_Q10_6,Q10_Q10_7,Q10_Q10_8,Q10_Q10_9,Q10_Q10_10,Q11_Q11_1,Q11_Q11_2,Q11_Q11_3,Q11_Q11_4,Q11_Q11_5,Q11_Q11_6,Q12_Q12_1,Q12_Q12_2,Q12_Q12_3,Q12_Q12_4,Q12_Q12_5,Q12_Q12_6,Q12_Q12_7,Q13_Q13_1,Q13_Q13_2,Q13_Q13_3,Q13_Q13_4,Q13_Q13_5,Q13_Q13_6,Q13_Q13_7,Q13_alt_Q13_alt_1,Q13_alt_Q13_alt_2,Q13_alt_Q13_alt_3,Q13_alt_Q13_alt_4,Q13_alt_Q13_alt_5,Q13_alt_Q13_alt_6,Q13_alt_Q13_alt_7,Q14_Q14_1,Q14_Q14_2,Q14_Q14_3,Q14_Q14_4,Q15_Q15_1,Q15_Q15_2,Q15_Q15_3,Q15_Q15_4,Q15_Q15_5,Q15_Q15_6,Q15_Q15_7,Q16_Q16_1,Q16_Q16_2,Q16_Q16_3,Q16_Q16_4,Q16_Q16_5,Q16_Q16_6,Q16_Q16_7,Q16_Q16_7_TEXT,STIM_1_COMM,STIM_1_TIME_First_Click,STIM_1_TIME_Last_Click,STIM_1_TIME_Page_Submit,STIM_1_TIME_Click_Count,STIM_2_COMM,STIM_2_TIME_First_Click,STIM_2_TIME_Last_Click,STIM_2_TIME_Page_Submit,STIM_2_TIME_Click_Count,STIM_3_COMM,STIM_3_TIME_First_Click,STIM_3_TIME_Last_Click,STIM_3_TIME_Page_Submit,STIM_3_TIME_Click_Count,STIM_4_COMM,STIM_4_TIME_First_Click,STIM_4_TIME_Last_Click,STIM_4_TIME_Page_Submit,STIM_4_TIME_Click_Count,STIM_5_COMM,STIM_5_TIME_First_Click,STIM_5_TIME_Last_Click,STIM_5_TIME_Page_Submit,STIM_5_TIME_Click_Count,STIM_6_COMM,STIM_6_TIME_First_Click,STIM_6_TIME_Last_Click,STIM_6_TIME_Page_Submit,STIM_6_TIME_Click_Count,STIM_7_COMM,STIM_7_TIME_First_Click,STIM_7_TIME_Last_Click,STIM_7_TIME_Page_Submit,STIM_7_TIME_Click_Count,STIM_8_COMM,STIM_8_TIME_First_Click,STIM_8_TIME_Last_Click,STIM_8_TIME_Page_Submit,STIM_8_TIME_Click_Count,Q17,Q18,Q19,Q20,Q21_Q21_1,Q21_Q21_2,Q21_Q21_3,Q21_Q21_4,Q21_Q21_5,Q21_Q21_6,Q21_Q21_7,Q21_Q21_8,Q21_Q21_9,Q21_Q21_10,Q21_Q21_11,Q22_Q22_1,Q22_Q22_2,Q22_Q22_3,Q22_Q22_4,Q22_Q22_5,Q22_Q22_6,Q22_Q22_7,Q22_Q22_8,Q23_Q23_1,Q23_Q23_2,Q23_Q23_3,Q23_Q23_4,Q23_Q23_5,Q23_Q23_6,Q23_Q23_7,Q23_Q23_8,Q24_Q24_1,Q24_Q24_2,Q24_Q24_3,Q24_Q24_4,Q24_Q24_5,Q24_Q24_6,Q24_Q24_7,Q24_Q24_8,Q25_Q25_1,Q25_Q25_2,Q25_Q25_3,Q25_Q25_4,Q25_Q25_5,Q25_Q25_6,Q25_Q25_7,Q25_Q25_8,Q25_Q25_9,Q25_Q25_10,Q26_Q26_1,Q26_Q26_2,Q26_Q26_3,Q26_Q26_4,Q26_Q26_5,Q26_Q26_6,Q26_Q26_7,opp,rid,RISN,gc,term,respondenttype,filter_$
2018-10-30T12:48:53Z,2018-10-30T12:58:32Z,0,174.227.147.52,100,578,1,2018-10-30T12:58:33Z,R_QfG0auGTkLuWYUN,,,,,28.712005615234375,-81.35520172119140625,anonymous,EN,1,1,1,1,4,4,3,39,2,1,-99,-99,-99,-99,-99,16,NA,NA,7,6,5,6,6,7,7,7,7,5,4,5,5,1,7,1,1,1,2,-99,-99,4,4,4,4,1,1,5,1,1,1,6,5,7,7,6,4,4,2,5,6,4,2,5,1,1,2,1,1,6,1,1,1,7,1,1,1,1,1,4,1,1,1,1,1,1,1,9,9,9,9,9,4,1,NA,NA,NA,NA,NA,NA,NA,5,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,-99,-99,,NA,NA,NA,NA,Very funny,13.274,24.949,25.598,5,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,1,1,99,99,7,7,6,7,1,7,7,7,6,7,7,4,1,4,1,4,1,1,4,5,5,6,4,4,3,3,6,2,2,1,1,2,1,1,2,7,7,6,7,6,6,6,4,1,1,6,4,4,4,7,6,7,Qual1439-0913GPNational,5bd8a78c-d386-421f-bd22-ce0141229cfa,3244963,1,,white,1
2018-10-30T12:42:50Z,2018-10-30T12:59:09Z,0,67.1.126.246,100,978,1,2018-10-30T12:59:10Z,R_2Se351Wpdy1jhbY,,,,,32.33160400390625,-110.98490142822265625,anonymous,EN,1,1,1,7,4,3,1,44,2,1,-99,-99,-99,-99,-99,14,NA,NA,0,1,1,1,1,7,7,7,7,1,1,1,1,3,2,1,1,1,4,1,-99,1,1,1,1,7,5,5,5,5,1,4,2,2,5,6,1,5,2,2,5,4,2,5,4,7,4,7,4,7,7,7,7,7,7,7,4,7,7,7,7,5,5,6,7,5,5,3,2,9,9,9,1,4,NA,NA,NA,NA,NA,NA,NA,7,5,5,5,7,1,1,2,1,1,1,1,1,1,1,1,1,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,0,0,34.832,0,99,99,99,99,1,1,1,1,7,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,2,1,7,1,2,2,1,1,4,4,4,4,4,4,4,4,1,1,7,4,4,4,7,4,4,Qual1439-0913GPNational,5bd8a621-f601-4d62-9a27-a54d71066259,3244963,1,,white,1
2018-10-30T12:30:46Z,2018-10-30T12:59:11Z,0,173.251.125.98,100,1705,1,2018-10-30T12:59:12Z,R_2ScqIbu3qHhOruV,,,,,40.6681976318359375,-73.45880126953125,anonymous,EN,1,1,1,6,6,5,2,35,2,1,-99,-99,-99,-99,-99,23,8,1,0,3,4,4,5,3,4,4,5,2,3,3,4,7,6,5,4,1,3,-99,-99,2,5,4,4,6,1,4,1,1,2,6,4,6,6,7,5,6,3,5,5,4,5,5,7,6,5,5,7,4,5,6,4,4,1,4,4,3,2,3,6,6,6,1,3,3,5,NA,NA,NA,NA,NA,NA,NA,1,1,2,9,2,1,2,4,5,4,6,5,4,2,7,3,2,2,5,4,5,5,2,5,-99,-99,-99,12.719,26.343,33.651,4,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,1,99,99,99,2,3,3,2,6,3,3,2,3,3,3,1,5,1,5,2,6,5,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,4,4,2,1,2,1,1,2,1,3,1,1,2,2,2,2,1,Qual1439-0913GPNational,5bd8a34e-4f8b-4e07-b79b-119441589097,3244963,1,,white,1
2018-10-30T12:40:29Z,2018-10-30T12:59:22Z,0,208.118.145.128,100,1133,1,2018-10-30T12:59:23Z,R_vvinUoCeNJv8YWl,,,,,46.30670166015625,-94.100799560546875,anonymous,EN,1,1,1,5,4,4,2,44,2,1,-99,-99,-99,-99,-99,14,NA,NA,2,5,1,4,5,7,7,7,7,1,1,1,1,7,4,1,1,1,1,1,-99,4,4,1,1,7,6,1,4,4,1,5,6,6,4,6,1,4,5,7,7,7,4,7,4,7,1,7,1,1,1,1,3,1,5,4,1,4,1,2,1,1,4,4,4,7,1,1,2,9,4,9,9,2,NA,NA,NA,NA,NA,NA,NA,6,6,3,6,4,4,1,5,4,3,3,4,4,1,1,1,1,1,-99,,NA,NA,NA,NA,-99,0.498,26.297,29.173,12,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,99,99,99,99,7,7,7,7,2,4,4,7,4,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4,4,4,6,4,6,6,4,4,2,1,1,1,1,1,1,7,Qual1439-0913GPNational,5bd8a595-cacb-4611-a929-8a594048bd7e,3244963,1,,white,1
2018-10-30T12:42:10Z,2018-10-30T12:59:50Z,0,75.68.90.173,100,1060,1,2018-10-30T12:59:51Z,R_2wLlq8LN5VOEDWz,,,,,42.7689971923828125,-71.41210174560546875,anonymous,EN,1,1,1,1,2,3,3,37,2,1,-99,-99,-99,-99,-99,14,NA,NA,7,4,4,7,7,4,4,7,7,2,4,7,7,3,1,1,1,1,7,1,-99,1,1,1,1,1,7,7,1,1,1,4,2,2,7,6,3,4,2,3,2,2,3,7,1,5,1,7,5,4,4,4,7,3,5,4,1,6,1,1,1,2,1,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,2,2,3,7,5,7,5,6,1,2,2,1,4,1,1,1,1,1,1,1,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,None,14.397,314.6,321.089,9,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,1,1,1,7,1,1,1,1,2,4,3,4,4,4,4,4,1,4,1,4,1,1,2,1,1,1,1,1,1,1,1,6,1,2,1,1,1,1,1,4,3,3,4,6,6,5,5,1,1,7,6,5,4,4,6,7,Qual1439-0913GPNational,5bd8a5fc-6fc8-49f2-9e74-dfdc9237f1bd,3244963,1,,white,1
2018-10-30T12:45:43Z,2018-10-30T12:59:56Z,0,98.121.187.87,100,853,1,2018-10-30T12:59:56Z,R_wMFNBKESR97qbXH,,,,,34.7595062255859375,-77.50189971923828125,anonymous,EN,1,1,1,7,3,3,2,41,2,1,-99,-99,-99,-99,-99,12,NA,NA,2,4,5,3,4,3,6,4,4,4,6,4,3,7,3,7,1,1,4,7,Pinterest,4,6,4,4,4,7,3,7,3,1,7,4,5,7,7,5,7,5,7,7,5,5,7,4,4,3,4,4,4,3,3,6,4,5,5,2,5,2,2,3,4,3,2,5,3,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,9,1,1,2,3,4,4,4,5,5,3,5,5,3,5,4,3,4,1,1,4,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,12.275,29.7,30.554,5,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,99,99,99,99,4,4,4,4,4,4,4,4,6,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,2,3,3,3,3,3,2,4,4,4,4,4,4,4,Qual1439-0913GPNational,5bd8a6d0-fb28-4687-9a4f-ddd01763656a,3244963,1,,white,1
2018-10-30T12:46:16Z,2018-10-30T12:59:57Z,0,174.223.10.199,100,821,1,2018-10-30T12:59:58Z,R_2ZE5QVAhCPEDtlA,,,,,33.506500244140625,-86.7407989501953125,anonymous,EN,1,1,1,7,1,1,3,31,2,1,-99,-99,-99,-99,-99,9,NA,NA,2,7,7,7,5,7,7,7,7,1,1,1,1,1,1,1,6,1,6,1,-99,7,7,4,6,7,7,7,7,4,7,7,7,7,7,7,7,1,7,7,1,1,7,1,7,7,7,7,3,7,7,1,7,7,7,7,7,7,7,7,1,1,7,1,1,7,7,9,4,9,9,1,4,1,NA,NA,NA,NA,NA,NA,NA,1,7,7,7,4,7,1,7,7,2,7,-99,-99,1,7,-99,7,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,8.738,14.011,18.022,3,,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,3,2,2,3,2,3,3,3,2,3,3,2,4,1,4,1,1,1,1,1,1,1,1,3,2,3,2,3,2,4,Qual1439-0913GPNational,5bd8a6f2-3db6-490b-8b91-bee0b9f741ca,3244963,1,,white,1
2018-10-30T12:48:31Z,2018-10-30T13:00:12Z,0,71.49.119.36,100,700,1,2018-10-30T13:00:12Z,R_2z7HpQgoRVlhbRM,,,,,29.0218963623046875,-81.63230133056640625,anonymous,EN,1,1,1,5,4,4,2,34,2,1,-99,-99,-99,-99,-99,12,NA,NA,1,2,3,1,1,2,2,2,2,2,2,2,2,7,-99,-99,-99,-99,-99,-99,-99,4,5,4,3,2,5,3,1,1,1,4,2,2,6,5,3,6,4,6,6,7,6,7,4,6,4,5,6,6,6,4,6,5,7,7,6,7,2,6,5,3,4,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,3,3,5,3,3,4,3,7,3,4,3,7,1,1,1,1,1,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,dont understand it,16.636,16.636,34.384,1,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,99,99,99,99,1,1,5,1,7,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,2,2,4,4,4,4,1,4,4,4,4,4,4,4,Qual1439-0913GPNational,5bd8a76a-5fc2-4136-bee0-aee7f00fcc08,3244963,1,,white,1
2018-10-30T12:43:58Z,2018-10-30T13:00:29Z,0,184.16.176.230,100,990,1,2018-10-30T13:00:30Z,R_3CKnr0e9lI6h65f,,,,,41.5594940185546875,-85.8542022705078125,anonymous,EN,1,1,1,1,4,4,3,37,2,1,-99,-99,-99,-99,-99,11,NA,NA,0,3,3,1,1,1,2,1,1,1,2,1,1,1,-99,-99,-99,-99,-99,-99,-99,1,2,1,1,1,1,1,1,1,1,4,4,1,7,7,4,4,1,3,3,4,1,1,3,3,3,3,1,3,7,3,7,7,7,5,7,7,7,5,1,1,1,1,7,1,1,9,9,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,3,3,3,7,3,3,3,1,1,1,1,1,1,1,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,13.323,20.54,25.224,2,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,1,4,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,Qual1439-0913GPNational,5bd8a667-1dd0-47e0-9d09-3cccd7e88c8a,3244963,1,,white,1
2018-10-30T12:52:13Z,2018-10-30T13:00:48Z,0,75.43.134.149,100,514,1,2018-10-30T13:00:49Z,R_1r6r49qu8VgH9RZ,,,,,33.5807952880859375,-84.2781982421875,anonymous,EN,1,1,1,4,4,4,1,33,2,-99,-99,1,-99,-99,-99,12,NA,NA,2,1,1,1,1,1,1,1,1,1,2,1,1,6,1,4,1,1,4,-99,-99,1,1,1,1,1,1,1,1,1,1,4,3,4,6,4,3,6,4,4,5,4,4,4,4,5,5,5,5,6,5,5,4,6,5,6,6,6,6,5,5,4,6,4,5,6,6,NA,NA,NA,NA,NA,NA,NA,2,2,9,9,2,1,2,1,1,1,1,1,1,1,1,1,6,1,6,4,4,4,4,6,-99,-99,,NA,NA,NA,NA,yes you're rite they are positive,26.403,39.955,54.859,2,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,1,1,1,1,1,5,1,1,6,3,1,1,2,1,7,5,3,6,5,4,4,5,4,4,6,5,5,6,5,4,6,7,4,7,6,6,5,6,3,7,5,4,4,4,4,3,5,5,6,6,6,5,5,5,7,5,Qual1439-0913GPNational,5bd8a859-e35c-43c4-b25d-9b72030ee5bf,3244963,1,Quota_Full,,1
2018-10-30T12:46:07Z,2018-10-30T13:01:00Z,0,73.102.220.130,100,893,1,2018-10-30T13:01:01Z,R_3n1nqcPcojUF4F2,,,,,39.8323974609375,-84.8936004638671875,anonymous,EN,1,1,1,4,4,5,2,36,2,1,-99,-99,-99,-99,-99,12,NA,NA,1,3,3,3,3,7,7,7,7,4,4,4,4,4,1,2,1,1,2,-99,Fb,1,1,1,1,7,4,4,3,2,1,7,7,6,7,7,5,6,4,7,7,6,7,6,1,4,1,3,1,3,3,1,3,3,4,6,7,7,7,7,5,5,5,2,3,3,4,NA,NA,NA,NA,NA,NA,NA,1,1,2,9,1,9,1,5,4,4,5,7,4,4,4,4,7,7,3,1,1,1,1,1,1,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,18.011,33.815,37.042,3,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,99,99,99,99,7,7,7,7,4,4,4,4,4,4,7,5,1,6,1,3,1,1,5,4,4,5,1,4,1,1,5,1,1,1,1,1,1,1,1,6,6,4,6,4,5,3,4,2,1,5,4,4,5,5,6,7,Qual1439-0913GPNational,5bd8a6e7-d689-431a-a24d-756b3d081997,3244963,1,,white,1
2018-10-30T12:55:39Z,2018-10-30T13:01:08Z,0,71.60.133.15,100,329,1,2018-10-30T13:01:09Z,R_RfaGoK6D8RLaH97,,,,,40.8076019287109375,-79.4219970703125,anonymous,EN,1,1,1,5,5,5,2,33,2,1,-99,-99,-99,-99,-99,13,NA,NA,2,1,3,1,2,1,1,1,1,1,3,1,3,6,4,1,1,1,3,-99,-99,2,6,2,2,1,1,1,1,1,1,3,3,5,5,5,2,5,3,3,3,3,3,5,3,3,3,3,4,3,3,4,5,3,3,4,3,3,4,3,4,4,4,3,4,4,2,NA,NA,NA,NA,NA,NA,NA,1,1,9,9,9,9,2,3,5,5,3,6,4,4,5,4,4,4,5,3,3,3,3,3,-99,-99,,NA,NA,NA,NA,-99,0,0,21.716,0,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,1,1,99,99,4,5,4,5,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,Qual1439-0913GPNational,5bd8a922-edc0-49f0-9246-33dbe4324e9c,3244963,1,,white,1
2018-10-30T12:34:12Z,2018-10-30T13:01:35Z,0,47.135.40.170,100,1642,1,2018-10-30T13:01:36Z,R_2y7743qs4FWNl7s,,,,,35.757598876953125,-81.3289031982421875,anonymous,EN,1,1,1,7,2,2,2,46,2,1,-99,-99,-99,-99,-99,11,NA,NA,3,4,3,3,2,3,5,3,3,4,5,2,4,7,1,2,1,1,3,1,-99,4,4,4,4,3,5,4,5,5,1,7,5,6,6,7,3,6,4,5,4,3,4,6,1,1,6,2,1,2,3,2,4,7,7,1,4,5,7,4,6,2,4,1,7,7,1,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,9,1,2,7,6,7,6,7,7,2,5,7,2,6,2,1,1,1,1,2,1,-99,,NA,NA,NA,NA, No comment,10.897,213.174,216.929,20,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,1,1,99,99,7,7,7,7,1,7,7,7,7,7,7,6,1,3,1,1,1,1,1,6,7,7,6,7,6,3,7,1,7,7,3,5,6,4,7,7,7,7,7,7,7,7,7,1,1,7,7,7,7,7,7,7,Qual1439-0913GPNational,5bd8a41c-4b54-4f71-8bbc-5c7fa392b42f,3244963,1,,white,1
2018-10-30T12:52:21Z,2018-10-30T13:01:41Z,0,162.205.90.193,100,560,1,2018-10-30T13:01:41Z,R_30ji48PzhkYzT4I,,,,,32.9073944091796875,-97.42569732666015625,anonymous,EN,1,1,1,6,3,3,3,46,2,1,-99,-99,-99,-99,-99,16,NA,NA,1,4,5,4,5,5,5,6,6,4,4,5,5,7,1,1,1,1,4,-99,-99,4,4,6,6,7,5,5,1,1,4,5,5,6,7,7,2,7,5,5,5,5,5,5,4,2,3,4,5,2,1,1,1,3,4,4,5,5,5,3,2,5,6,2,3,6,3,1,1,4,9,9,1,4,NA,NA,NA,NA,NA,NA,NA,5,5,7,6,6,3,1,3,3,3,4,4,4,4,4,4,4,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,13.765,19.199,20.078,3,1,4,99,99,3,3,4,3,4,5,5,5,4,5,4,5,1,3,1,5,1,1,4,2,3,4,2,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,2,2,5,5,5,5,5,5,5,Qual1439-0913GPNational,5bd8a85d-f1bf-481a-bd66-76875d9c5ee8,3244963,1,,white,1
2018-10-30T12:50:27Z,2018-10-30T13:01:56Z,0,173.69.8.87,100,688,1,2018-10-30T13:01:56Z,R_ve49HbOL3RX2mfD,,,,,41.7716064453125,-71.4658966064453125,anonymous,EN,1,1,1,7,4,4,4,33,2,1,-99,-99,-99,-99,-99,17,2,2,0,4,3,4,5,5,5,5,5,3,3,3,3,5,1,1,1,1,4,4,LinkedIn,2,2,2,2,4,4,5,3,1,1,6,6,6,6,6,6,6,5,6,5,5,6,6,4,5,4,6,4,5,4,3,4,5,4,6,5,6,4,1,4,4,4,4,4,5,7,NA,NA,NA,NA,NA,NA,NA,1,1,9,9,9,1,9,3,5,5,4,6,5,2,4,4,2,4,1,1,1,1,1,1,1,LinkedIn,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,17.912,31.929,33.82,5,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,99,99,99,99,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Qual1439-0913GPNational,5bd8a7ea-833c-47f0-b7f6-a03b64381525,3244963,1,,white,1
2018-10-30T12:46:11Z,2018-10-30T13:02:12Z,0,108.32.24.186,100,961,1,2018-10-30T13:02:12Z,R_3HCGCpux0Lp1dRp,,,,,40.970794677734375,-80.30100250244140625,anonymous,EN,1,1,1,3,3,3,2,32,2,1,-99,-99,-99,-99,-99,12,NA,NA,0,2,1,1,3,5,2,2,4,2,1,1,2,7,2,3,1,1,5,-99,-99,2,2,1,2,2,5,6,3,1,1,7,7,7,7,7,7,7,6,7,7,7,5,7,4,4,3,4,3,3,3,5,5,2,5,5,7,6,2,1,4,3,5,4,6,3,1,NA,NA,NA,NA,NA,NA,NA,1,1,9,1,9,9,9,1,2,6,6,6,7,1,5,6,3,6,4,1,3,2,2,4,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,0,0,18.006,0,,NA,NA,NA,NA,,NA,NA,NA,NA,1,2,99,99,5,5,6,4,4,4,6,7,3,4,3,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,5,5,5,5,4,3,3,2,1,2,6,3,2,2,5,3,5,Qual1439-0913GPNational,5bd8a6e9-e161-4461-9d41-f193325d5ae9,3244963,1,,white,1
2018-10-30T12:51:41Z,2018-10-30T13:02:17Z,0,67.255.92.253,100,636,1,2018-10-30T13:02:18Z,R_1GTxT9EOOQTqc1J,,,,,43.5254058837890625,-70.38829803466796875,anonymous,EN,1,1,1,4,4,4,4,44,2,1,-99,-99,-99,-99,-99,12,NA,NA,0,2,2,2,2,2,2,2,2,1,1,1,1,3,1,1,1,1,1,1,-99,1,1,1,1,4,4,3,1,1,1,4,3,5,4,4,3,4,4,4,4,5,3,5,2,2,2,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,1,9,9,9,9,2,9,2,2,3,3,1,1,1,5,3,1,1,1,1,1,1,1,1,1,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,3.324,20.73,22.866,15,,NA,NA,NA,NA,99,99,99,99,1,1,1,1,7,1,4,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,Qual1439-0913GPNational,5bd8a836-c4b5-4a50-8c0c-7e3461d4ce4c,3244963,1,,white,1
2018-10-30T12:26:24Z,2018-10-30T13:02:21Z,0,72.209.137.128,100,2156,1,2018-10-30T13:02:22Z,R_1TRvleskopV7eJb,,,,,37.6638946533203125,-97.31620025634765625,anonymous,EN,1,1,1,7,6,7,2,42,2,1,-99,-99,-99,-99,-99,12,NA,NA,0,6,7,7,7,7,7,6,6,5,5,4,4,7,7,1,1,1,7,1,none,7,7,7,6,6,6,7,7,1,1,7,6,7,7,7,6,7,6,7,6,5,6,7,7,6,6,6,6,7,7,7,7,7,6,7,1,7,2,2,4,1,4,1,6,7,1,1,2,9,9,9,1,2,NA,NA,NA,NA,NA,NA,NA,7,6,7,7,7,7,6,6,4,5,6,6,6,4,3,3,5,1,none,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,3.14,121.957,123.657,8,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,99,99,2,6,7,6,5,7,2,6,6,5,5,6,7,7,1,6,1,6,1,1,7,7,6,7,1,4,4,5,7,6,6,5,4,7,5,5,6,7,7,6,7,6,7,7,7,1,1,7,7,6,6,6,7,7,Qual1439-0913GPNational,5bd8a249-9c7d-43f2-bac3-671e8a83aefc,3244963,1,,white,1
